Year,Name,AcresBurned,Fire Size Rank,Cause,SOURCE_REPORTING_UNIT_NAME,DaysBurn,Discovery Month,Discovered DOY,Contained Month,Contained DOY,Latitude,Longitude,County,CountyIds,State,OWNER_DESCR,NOAA Station
2018,Hat Fire,1900.0,F,,,217.0,Aug,,Jan,4.0,40.99344,-121.52225,Shasta,45,CA,,USW00024257
2018,Nees Fire,1756.0,F,,,118.0,May,,Jan,4.0,36.85156,-120.77206,Merced,24,CA,,USW00023257
2018,Kerlin Fire,1751.0,F,,,243.0,Sep,,Jan,4.0,40.616251,-123.52019,Trinity,53,CA,,USW00024213
2018,Creek Fire,1678.0,F,,,171.0,Jun,,Jan,4.0,40.50318,-122.42308,Shasta,45,CA,,USW00024257
2018,Nurse Fire,1500.0,F,,,308.0,Nov,,Jan,4.0,38.21396,-121.9424,Solano,48,CA,,USW00093241
2018,Yankee Fire,1500.0,F,,,167.0,Jun,,Jan,4.0,35.73629,-120.75593,San Luis Obispo,40,CA,,USW00093209
2018,Stone Fire,1352.0,F,,,151.0,Jun,,Jan,4.0,34.5486,-118.31138,Los Angeles,19,CA,,USW00023182
2018,Valley Fire,1350.0,F,,,183.0,Jul,,Jan,4.0,34.095568,-116.958806,San Bernardino,36,CA,,USW00003171
2018,Airline Fire,1314.0,F,,,151.0,Jun,,Jan,4.0,36.40755,-120.99322,San Benito,35,CA,,USW00023233
2018,Moffat Fire,1265.0,F,,,106.0,Apr,,Jan,3.0,36.71537,-118.08449,Inyo,14,CA,,USW00023157
2018,Patterson Fire,1261.0,F,,,133.0,May,,Jan,4.0,33.62924,-117.05992,Riverside,33,CA,,USW00003154
2018,Butte Fire,1200.0,F,,,208.0,Jul,,Jan,4.0,39.186144,-121.792885,Sutter,51,CA,,USW00093205
2018,North Fire,1120.0,F,,,242.0,Sep,,Jan,4.0,39.268611,-120.658333,Placer,31,CA,,USW00023225
2018,Front Fire,1014.0,F,,,227.0,Aug,,Jan,4.0,35.11416667,-120.09222222,Santa Barbara,42,CA,,USW00023273
2018,Breckenridge Fire,993.0,E,,,204.0,Jul,,Jan,4.0,35.387408,-118.817934,Kern,15,CA,,USW00023155
2018,Eel Fire,972.0,E,,,208.0,Jul,,Jan,4.0,39.82877,-123.08489,Mendocino,23,CA,,USW00023275
2018,Stoney Fire,962.0,E,,,189.0,Jul,,Jan,4.0,39.77124,-121.76859,Butte,4,CA,,USW00024216
2018,Dale Fire,856.0,E,,,186.0,Jul,,Jan,4.0,40.33682,-121.93908,Tehama,52,CA,,USW00024216
2018,Irish Fire,825.0,E,,,183.0,Jul,,Jan,4.0,38.42623,-120.95408,Amador,3,CA,,USW00023232
2018,Eighty Eight Fire,822.0,E,,,195.0,Jul,,Jan,4.0,38.59694444,-121.99388889,Yolo,57,CA,,USW00093241
2018,Sunset Fire,700.0,E,,,209.0,Aug,,Jan,4.0,38.82426,-121.451307,Placer,31,CA,,USW00093205
2018,River Fire,668.0,E,,,223.0,Aug,,Jan,4.0,35.79012,-118.7393,Tulare,54,CA,,USW00023155
2018,Gulch Fire,650.0,E,,,219.0,Aug,,Jan,4.0,36.00912,-120.82226,Monterey,27,CA,,USW00093209
2018,Tumbleweed Fire,646.0,E,,,161.0,Jun,,Jan,4.0,40.3768,-120.36403,Lassen,18,CA,,USW00023185
2018,Grant Fire,640.0,E,,,185.0,Jul,,Jan,4.0,37.75646,-121.60646,Alameda,1,CA,,USW00023285
2018,Tulloch Fire,573.0,E,,,247.0,Sep,,Jan,4.0,37.83388,-120.61746,Tuolumne,55,CA,,USW00023258
2018,June Fire,550.0,E,,,299.0,Oct,,Jan,4.0,39.36529,-121.51707,Butte,4,CA,,USW00093205
2018,Eastern Fire,513.0,E,,,151.0,Jun,,Jan,4.0,36.378333,-120.901167,San Benito,35,CA,,USW00023233
2018,West Fire,504.0,E,,,183.0,Jul,,Jan,4.0,32.833674,-116.7311,San Diego,37,CA,,USW00053120
2018,Grant Fire,484.0,E,,,146.0,May,,Jan,4.0,37.75375,-121.57918,Alameda,1,CA,,USW00023285
2018,Hyatt Fire,441.0,E,,,174.0,Jun,,Jan,4.0,40.316137,-120.45053,Lassen,18,CA,,USW00023185
2018,Metz Fire,400.0,E,,,252.0,Sep,,Jan,4.0,36.35502,-121.1563,Monterey,27,CA,,USW00023233
2018,San Ardo,375.0,E,,,5.0,Jun,,Jun,172.0,35.95515,-120.86256,Monterey,27,CA,,USW00093209
2018,Call Fire,367.0,E,,,226.0,Aug,,Jan,4.0,35.51777778,-118.6525,Kern,15,CA,,USW00023155
2018,Pasqual Fire,365.0,E,,,204.0,Jul,,Jan,4.0,33.07892,-116.91845,San Diego,37,CA,,USW00053120
2018,Oak Fire,360.0,E,,,261.0,Sep,,Jan,4.0,37.38789,-119.68912,Madera,20,CA,,USW00093242
2018,Shippee Fire,347.0,E,,,173.0,Jun,,Jan,4.0,39.59872,-121.78208,Butte,4,CA,,USW00093205
2018,Owens Fire,338.0,E,,,208.0,Jul,,Jan,4.0,37.735461,-118.970443,Inyo,14,CA,,USW00023157
2018,Bascom Fire,328.0,E,,,170.0,Jun,,Jan,4.0,40.52909,-122.17457,Shasta,45,CA,,USW00024257
2018,Country Fire,320.0,E,,,199.0,Jul,,Jan,4.0,37.449425,-121.88807,Santa Clara,43,CA,,USW00023293
2018,Shingle Fire,316.0,E,,,181.0,Jul,,Jan,4.0,38.539806,-121.059979,El Dorado,9,CA,,USW00023232
2018,Flat Fire,300.0,E,,,175.0,Jun,,Jan,4.0,40.60402,-122.9144,Trinity,53,CA,,USW00024257
2018,ONeals Fire,300.0,E,,,151.0,Jun,,Jan,4.0,37.10181,-119.623981,Madera,20,CA,,USW00093193
2018,Alpha Fire,300.0,E,,,120.0,May,,Jan,4.0,33.389425,-117.502405,San Diego,37,CA,,USW00003154
2018,Twisselman Fire,293.0,D,,,132.0,May,,Jan,4.0,0.0,0.0,Kern,15,CA,,USW00023154
2018,South Fire,290.0,D,,,214.0,Aug,,Jan,4.0,38.061298,-120.872244,Calaveras,5,CA,,USW00023237
2018,Eastman Fire,289.0,D,,,231.0,Aug,,Jan,4.0,37.197039,-120.002619,Madera,20,CA,,USW00093242
2018,Skyline Fire,282.0,D,,,196.0,Jul,,Jan,4.0,33.836101,-117.607577,Riverside,33,CA,,USW00003179
2018,Panoche Fire,278.0,D,,,188.0,Jul,,Jan,4.0,36.65351,-121.0454,San Benito,35,CA,,USW00023233
2018,Valley Fire,268.0,D,,,176.0,Jun,,Jan,4.0,37.94714,-121.9921,Contra Costa,7,CA,,USW00023254
2018,Stoll Fire,268.0,D,,,170.0,Jun,,Jan,4.0,40.18395,-122.27574,Tehama,52,CA,,USW00024216
2018,Recycle Fire,265.0,D,,,153.0,Jun,,Jan,4.0,32.63046,-116.46674,San Diego,37,CA,,USW00003164
2018,Wilson Fire,261.0,D,,,267.0,Sep,,Jan,4.0,40.34256,-121.43025,Tehama,52,CA,,USW00024216
2018,Fox Fire,260.0,D,,,173.0,Jun,,Jan,4.0,35.33916,-120.71488,San Luis Obispo,40,CA,,USW00093206
2018,Santa Cruz Fire,258.0,D,,,83.0,Mar,,Jan,3.0,34.0232,-119.76576,Santa Barbara,42,CA,,USW00023190
2018,Rangeland Fire,250.0,D,,,217.0,Aug,,Jan,4.0,33.076239,-116.902985,San Diego,37,CA,,USW00053120
2018,Marsh Fire,247.0,D,,,202.0,Jul,,Jan,4.0,37.89612,-121.85847,Contra Costa,7,CA,,USW00023254
2018,Steamboat Fire,224.0,D,,,192.0,Jul,,Jan,4.0,41.70877,-122.47293,Siskiyou,47,CA,,USW00024257
2018,Petersburg Fire,215.0,D,,,178.0,Jul,,Jan,4.0,41.085,-123.051,Siskiyou,47,CA,,USW00024257
2018,Beaver Fire,215.0,D,,,159.0,Jun,,Jan,4.0,36.37532,-120.862579,San Benito,35,CA,,USW00023233
2018,Rock Fire,207.0,D,,,205.0,Jul,,Jan,4.0,33.41476,-117.24044,San Diego,37,CA,,USW00003154
2018,Ribbon Fire,205.0,D,,,203.0,Jul,,Jan,4.0,33.571763,-116.500058,Riverside,33,CA,,USW00093138
2018,Water Fire,200.0,D,,,251.0,Sep,,Jan,4.0,34.91482,-118.92485,Kern,15,CA,,USW00023187
2018,Bear Fire,200.0,D,,,154.0,Jun,,Jan,4.0,37.33924,-120.24315,Merced,24,CA,,USW00023257
2018,Par Fire,191.0,D,,,181.0,Jul,,Jan,4.0,39.491737,-121.637759,Butte,4,CA,,USW00093205
2018,Peak Fire,186.0,D,,,312.0,Nov,,Jan,4.0,34.26734825,-118.64381589,Ventura,56,CA,,USW00023130
2018,Dinosaur Fire,185.0,D,,,164.0,Jun,,Jan,4.0,37.05876,-121.176354,Merced,24,CA,,USW00023277
2018,South Fire,175.0,D,,,156.0,Jun,,Jan,4.0,37.97638,-122.5275,Los Angeles,19,CA,,USW00093227
2018,Aliso Fire,175.0,D,,,149.0,Jun,,Jan,4.0,33.55132,-117.72044,Orange,30,CA,,USW00093184
2018,Ogilvy Fire,172.0,D,,,240.0,Sep,,Jan,4.0,34.576944,-119.61416,Santa Barbara,42,CA,,USW00023190
2018,Sierra Fire,170.0,D,,,170.0,Jun,,Jan,4.0,40.12791,-122.19792,Tehama,52,CA,,USW00024216
2018,Priest Fire,167.0,D,,,282.0,Oct,,Jan,4.0,36.18401,-120.69955,Monterey,27,CA,,USW00093209
2018,Roxie Fire (Formerly 1-1 Fire),167.0,D,,,201.0,Jul,,Jan,4.0,40.34822,-120.82497,Lassen,18,CA,,USW00023225
2018,Fork Fire,166.0,D,,,248.0,Sep,,Jan,4.0,34.2325,-117.846111,Los Angeles,19,CA,,USW00003102
2018,Flat Fire,163.0,D,,,171.0,Jun,,Jan,4.0,37.80785,-120.30187,Tuolumne,55,CA,,USW00023258
2018,Winters Fire,160.0,D,,,281.0,Oct,,Jan,4.0,38.45673,-121.94658,Solano,48,CA,,USW00093241
2018,Gorge Fire,155.0,D,,,227.0,Aug,,Jan,4.0,40.36888889,-122.89055556,Shasta,45,CA,,USW00024257
2018,Santiago Fire,155.0,D,,,158.0,Jun,,Jan,4.0,33.787838,-117.746625,Orange,30,CA,,USW00093184
2018,Euclid Fire,154.0,D,,,159.0,Jun,,Jan,4.0,33.925862,-117.654299,Riverside,33,CA,,USW00003179
2018,Irving Fire,152.0,D,,,249.0,Sep,,Jan,4.0,38.02447,-122.727,Marin,21,CA,,USW00093227
2018,Briggs Fire,150.0,D,,,315.0,Nov,,Jan,4.0,34.30166667,-119.09916667,Ventura,56,CA,,USW00023136
2018,Nacimiento Fire,150.0,D,,,271.0,Oct,,Jan,4.0,35.97677,-121.24898,Monterey,27,CA,,USW00093209
2018,Sliger Fire,150.0,D,,,243.0,Sep,,Jan,4.0,38.94388,-120.92611,El Dorado,9,CA,,USW00023225
2018,Sierra Fire,147.0,D,,,313.0,Nov,,Jan,4.0,34.18075,-117.43184,San Bernardino,36,CA,,USW00003102
2018,Parrots Fire,136.0,D,,,213.0,Aug,,Jan,4.0,38.08424,-120.46078,Calaveras,5,CA,,USW00023258
2018,Steele Fire,135.0,D,,,205.0,Jul,,Jan,4.0,38.51943,-122.18353,Napa,28,CA,,USW00093241
2018,Pico Fire,128.0,D,,,200.0,Jul,,Jan,4.0,34.38039,-118.60441,Los Angeles,19,CA,,USW00023130
2018,Open Fire,127.0,D,,,148.0,Jun,,Jan,4.0,39.46543,-122.65582,Glenn,11,CA,,USW00023275
2018,Shastina Fire,127.0,D,,,125.0,May,,Jan,4.0,41.65935,-122.48556,Siskiyou,47,CA,,USW00024257
2018,Sterling,125.0,D,,,239.0,Aug,,Jan,4.0,34.15475,-117.244366,San Bernardino,36,CA,,USW00003171
2018,Market Fire,120.0,D,,,293.0,Oct,,Jan,4.0,36.47766,-119.10433,Tulare,54,CA,,USW00053119
2018,Murphy Fire,117.0,D,,,215.0,Aug,,Jan,4.0,39.996944,-121.27,Plumas,32,CA,,USW00024216
2018,Idria Fire,116.0,D,,,189.0,Jul,,Jan,4.0,36.59036,-120.82355,San Benito,35,CA,,USW00023233
2018,Bridle Fire,116.0,D,,,183.0,Jul,,Jan,4.0,37.06367,-121.53586,Santa Clara,43,CA,,USW00023277
2018,Wheeler Fire,115.0,D,,,165.0,Jun,,Jan,4.0,37.707234,-120.199162,Mariposa,22,CA,,USW00023257
2018,Pine Fire,114.0,D,,,224.0,Aug,,Jan,4.0,35.56888889,-118.80138889,Kern,15,CA,,USW00023155
2018,Holiday Fire,113.0,D,,,183.0,Jul,,Jan,4.0,34.463889,-119.831389,Santa Barbara,42,CA,,USW00023190
2018,Windmill Fire,110.0,D,,,197.0,Jul,,Jan,4.0,34.62412,-120.22298,Santa Barbara,42,CA,,USW00023273
2018,Cobble Fire,108.0,D,,,142.0,May,,Jan,4.0,36.75581,-119.42172,Fresno,10,CA,,USW00093193
2018,Western Fire,106.0,D,,,209.0,Aug,,Jan,4.0,38.8802,-123.0496,Mendocino,23,CA,,USW00023275
2018,Cache Fire,103.0,D,,,234.0,Aug,,Jan,4.0,39.02017,-122.57496,Lake,17,CA,,USW00023275
2018,Jelly Fire,103.0,D,,,134.0,May,,Jan,4.0,40.31759,-122.21032,Tehama,52,CA,,USW00024216
2018,Cloverdale Fire,100.0,D,,,221.0,Aug,,Jan,4.0,33.0971179,-117.0242529,San Diego,37,CA,,USW00053120
2018,Balch Fire,100.0,D,,,204.0,Jul,,Jan,4.0,36.21634,-118.82989,Tulare,54,CA,,USW00053119
2018,Box Fire,100.0,D,,,183.0,Jul,,Jan,4.0,34.22526,-117.40967,San Bernardino,36,CA,,USW00003102
2018,Water Fire,100.0,D,,,140.0,May,,Jan,4.0,35.56922,-120.12441,San Luis Obispo,40,CA,,USW00093209
2018,Sam Fire,96.0,C,,,156.0,Jun,,Jan,4.0,35.9352,-121.11936,Monterey,27,CA,,USW00093209
2018,Sheep Fire,95.0,C,,,176.0,Jun,,Jan,4.0,35.1234,-118.72905,Kern,15,CA,,USW00023187
2018,Peach Fire ,90.0,C,,,182.0,Jul,,Jan,4.0,39.038859,-123.38493,Mendocino,23,CA,,USW00023275
2018,3-16 Fire,89.0,C,,,192.0,Jul,,Jan,4.0,40.94666,-121.27049,Lassen,18,CA,,USW00024257
2018,Horn Fire,88.0,C,,,308.0,Nov,,Jan,4.0,40.83116,-120.19336,Lassen,18,CA,,USW00023185
2018,Redinger Fire,88.0,C,,,235.0,Aug,,Jan,4.0,37.179167,-119.431667,Madera,20,CA,,USW00093193
2018,Plaza Fire,88.0,C,,,136.0,May,,Jan,4.0,37.056944,-121.01638,Merced,24,CA,,USW00023257
2018,Spring 2 Fire,80.0,C,,,186.0,Jul,,Jan,4.0,39.06715,-122.59789,Lake,17,CA,,USW00023275
2018,Horse Fire,80.0,C,,,171.0,Jun,,Jan,4.0,37.95766,-120.68902,Calaveras,5,CA,,USW00023258
2018,Cruces Fire,77.0,C,,,195.0,Jul,,Jan,4.0,34.54305556,-120.31805556,Santa Barbara,42,CA,,USW00023273
2018,Silver Fire,76.0,C,,,267.0,Sep,,Jan,4.0,40.5939,-122.17173,Shasta,45,CA,,USW00024257
2018,Anchor Fire,76.0,C,,,174.0,Jun,,Jan,4.0,36.696879,-119.304499,Fresno,10,CA,,USW00093193
2018,Stony Fire,75.0,C,,,181.0,Jul,,Jan,4.0,39.2976,-122.512012,Colusa,6,CA,,USW00023275
2018,Chrome Fire,75.0,C,,,144.0,May,,Jan,4.0,39.65578,-122.58666,Glenn,11,CA,,USW00024216
2018,Main Fire,73.0,C,,,114.0,Apr,,Jan,4.0,33.67815,-117.32281,Riverside,33,CA,,USW00003171
2018,Curie Fire,70.0,C,,,187.0,Jul,,Jan,4.0,37.22545,-121.79189,Santa Clara,43,CA,,USW00023293
2018,Tesla Fire,70.0,C,,,176.0,Jun,,Jan,4.0,37.66074,-121.67144,Santa Clara,43,CA,,USW00023285
2018,Spring Fire,70.0,C,,,160.0,Jun,,Jan,4.0,40.394073,-122.135924,Tehama,52,CA,,USW00024257
2018,Tornado Fire,70.0,C,,,120.0,May,,Jan,4.0,33.504964,-117.148204,Riverside,33,CA,,USW00003154
2018,Romero Fire,68.0,C,,,171.0,Jun,,Jan,4.0,37.08529,-121.09354,Merced,24,CA,,USW00023257
2018,Bumper Fire,67.0,C,,,209.0,Aug,,Jan,4.0,38.645,-120.874167,El Dorado,9,CA,,USW00023232
2018,Heart Fire,67.0,C,,,198.0,Jul,,Jan,4.0,39.279833,-123.258319,Mendocino,23,CA,,USW00023275
2018,Omega Fire,66.0,C,,,209.0,Aug,,Jan,4.0,38.82128,-121.03918,El Dorado,9,CA,,USW00023232
2018,Panoche Fire,64.0,C,,,151.0,Jun,,Jan,4.0,36.64832,-121.03253,San Benito,35,CA,,USW00023233
2018,Park Fire,63.0,C,,,276.0,Oct,,Jan,4.0,37.1769444,-121.68694444,Santa Clara,43,CA,,USW00023277
2018,Highland Fire,63.0,C,,,197.0,Jul,,Jan,4.0,40.741186,-122.649626,Shasta,45,CA,,USW00024257
2018,Benton Fire,63.0,C,,,181.0,Jul,,Jan,4.0,33.56349,-116.732032,Riverside,33,CA,,USW00093138
2018,Cherry Fire,63.0,C,,,174.0,Jun,,Jan,4.0,41.83359,-122.99272,Siskiyou,47,CA,,USW00024283
2018,Stuhr Fire,63.0,C,,,145.0,May,,Jan,4.0,37.32744,-121.10903,Stanislaus,50,CA,,USW00023258
2018,Lebec Fire,62.0,C,,,185.0,Jul,,Jan,4.0,34.86022,-118.87881,Kern,15,CA,,USW00023187
2018,Canyon Fire,62.0,C,,,170.0,Jun,,Jan,4.0,34.53765,-118.75495,Los Angeles,19,CA,,USW00023187
2018,Liberty Fire,62.0,C,,,158.0,Jun,,Jan,4.0,38.24033,-121.09199,San Joaquin,39,CA,,USW00023237
2018,Adams Fire,60.0,C,,,305.0,Nov,,Jan,4.0,40.346652,-122.308479,Tehama,52,CA,,USW00024257
2018,Grade Fire,60.0,C,,,238.0,Aug,,Jan,4.0,38.8275,-122.3625,Lake,17,CA,,USW00023213
2018,Raymond Fire,60.0,C,,,162.0,Jun,,Jan,4.0,37.14663,-119.91223,Madera,20,CA,,USW00093242
2018,Creston FIre,60.0,C,,,161.0,Jun,,Jan,4.0,35.58354,-120.624135,San Luis Obispo,40,CA,,USW00093209
2018,Vista Fire,60.0,C,,,160.0,Jun,,Jan,4.0,35.663607,-120.670311,San Luis Obispo,40,CA,,USW00093209
2018,Happy Fire,60.0,C,,,133.0,May,,Jan,4.0,34.74245,-120.18236,Santa Barbara,42,CA,,USW00023273
2018,Agua Fire,59.0,C,,,138.0,May,,Jan,4.0,33.35505,-117.03134,San Diego,37,CA,,USW00003154
2018,Camino Fire,58.0,C,,,288.0,Oct,,Jan,4.0,35.17693,-120.48861,San Luis Obispo,40,CA,,USW00093206
2018,3-10 Fire,56.0,C,,,192.0,Jul,,Jan,4.0,40.95234,-121.21597,Lassen,18,CA,,USW00024257
2018,Bruce Fire,56.0,C,,,185.0,Jul,,Jan,4.0,37.79718,-121.85311,Contra Costa,7,CA,,USW00023285
2018,Experimental Fire,56.0,C,,,139.0,May,,Jan,4.0,37.0979,-119.75307,Madera,20,CA,,USW00093242
2018,Keenbrook Fire,53.0,C,,,265.0,Sep,,Jan,4.0,34.24138,-117.42431,San Bernardino,36,CA,,USW00003102
2018,Copper Fire,53.0,C,,,261.0,Sep,,Jan,4.0,40.33642,-120.93005,Lassen,18,CA,,USW00024216
2018,Boyer Fire,53.0,C,,,162.0,Jun,,Jan,4.0,37.47677,-119.84299,Mariposa,22,CA,,USW00093242
2018,Kelley Fire,52.0,C,,,191.0,Jul,,Jan,4.0,41.50105,-120.61108,Modoc,25,CA,,USW00024257
2018,Reservoir Fire,51.0,C,,,255.0,Sep,,Jan,4.0,35.30151,-120.64398,San Luis Obispo,40,CA,,USW00093206
2018,Crestline Fire,51.0,C,,,201.0,Jul,,Jan,4.0,40.824,-121.90215,Shasta,45,CA,,USW00024257
2018,Hale Fire,51.0,C,,,187.0,Jul,,Jan,4.0,37.163594,-121.702547,Santa Clara,43,CA,,USW00023277
2018,Carder Fire,50.0,C,,,198.0,Jul,,Jan,4.0,38.91152,-122.86854,Lake,17,CA,,USW00023275
2018,Tuscan Fire,50.0,C,,,192.0,Jul,,Jan,4.0,40.27754,-122.11375,Tehama,52,CA,,USW00024216
2018,Haycamp Fire,50.0,C,,,35.0,Feb,,Jan,3.0,35.96689,-121.28185,Monterey,27,CA,,USW00093209
2018,Castro Fire,48.0,C,,,234.0,Aug,,Jan,4.0,37.69926,-122.02805,Alameda,1,CA,,USW00093228
2018,Buckingham Fire,45.0,C,,,179.0,Jul,,Jan,4.0,37.86339,-122.12351,Contra Costa,7,CA,,USW00023254
2018,Bridge Fire,45.0,C,,,361.0,Dec,,Jan,4.0,38.07135,-122.76751,Marin,21,CA,,USW00093227
2018,Simmons Fire,43.0,C,,,196.0,Jul,,Jan,4.0,39.57202,-121.43131,Butte,4,CA,,USW00093205
2018,Martinez Fire,40.0,C,,,200.0,Jul,,Jan,4.0,33.56921,-116.154398,Riverside,33,CA,,USW00003104
2018,Ben Fire,40.0,C,,,196.0,Jul,,Jan,4.0,37.28365,-119.97546,Mariposa,22,CA,,USW00093242
2018,Iron Fire,40.0,C,,,166.0,Jun,,Jan,4.0,37.779209,-121.908976,Contra Costa,7,CA,,USW00023285
2018,Oregon Fire,40.0,C,,,163.0,Jun,,Jan,4.0,39.549167,-121.521111,Butte,4,CA,,USW00093205
2018,Hidden Fire,39.0,C,,,202.0,Jul,,Jan,4.0,36.796,-121.40604,San Benito,35,CA,,USW00023233
2018,Masonic Fire,38.0,C,,,283.0,Oct,,Jan,4.0,40.60866,-122.38366,Shasta,45,CA,,USW00024257
2018,Adobe Fire,38.0,C,,,150.0,Jun,,Jan,4.0,32.78031,-117.06782,San Diego,37,CA,,USW00003131
2018,Mustang Fire,37.0,C,,,198.0,Jul,,Jan,4.0,35.64917,-120.71907,San Luis Obispo,40,CA,,USW00093209
2018,Martin Fire,37.0,C,,,150.0,Jun,,Jan,4.0,41.58233,-122.33769,Siskiyou,47,CA,,USW00024257
2018,Ridge Fire,36.0,C,,,241.0,Sep,,Jan,4.0,38.981389,-122.97222,Lake,17,CA,,USW00023275
2018,Winchester Fire,36.0,C,,,235.0,Aug,,Jan,4.0,33.640051,-117.085354,Riverside,33,CA,,USW00003154
2018,Brushy Fire,35.0,C,,,308.0,Nov,,Jan,4.0,39.62194,-123.28774,Mendocino,23,CA,,USW00023275
2018,Terra Fire,35.0,C,,,214.0,Aug,,Jan,4.0,33.759722,-117.460278,Riverside,33,CA,,USW00003171
2018,Corner Fire,35.0,C,,,206.0,Jul,,Jan,4.0,40.95673,-121.6002,Shasta,45,CA,,USW00024257
2018,Fairview Fire,35.0,C,,,150.0,Jun,,Jan,4.0,36.83036,-121.36446,San Benito,35,CA,,USW00023233
2018,Marcel Fire,34.0,C,,,225.0,Aug,,Jan,4.0,35.17156,-118.51651,Kern,15,CA,,USW00023187
2018,Patterson Fire,34.0,C,,,202.0,Jul,,Jan,4.0,37.71173,-121.55604,Alameda,1,CA,,USW00023285
2018,Horse Creek Fire,34.0,C,,,196.0,Jul,,Jan,4.0,36.42638,-118.70443,Tulare,54,CA,,USW00053119
2018,Nimshew Fire,33.0,C,,,263.0,Sep,,Jan,4.0,39.84151,-121.62168,Butte,4,CA,,USW00024216
2018,Lariat Fire,33.0,C,,,191.0,Jul,,Jan,4.0,40.00293,-122.44008,Tehama,52,CA,,USW00024216
2018,Creek Fire,33.0,C,,,177.0,Jun,,Jan,4.0,34.17711,-117.15381,San Bernardino,36,CA,,USW00003171
2018,Wilcox Fire,33.0,C,,,46.0,Feb,,Jan,3.0,0.0,0.0,Tulare,54,CA,,USW00023154
2018,Eagle Fire,32.0,C,,,271.0,Oct,,Jan,4.0,36.938674,-119.3127769,Fresno,10,CA,,USW00093193
2018,Country Fire,32.0,C,,,233.0,Aug,,Jan,4.0,33.97902,-117.20534,Riverside,33,CA,,USW00003171
2018,3-18 Fire,32.0,C,,,192.0,Jul,,Jan,4.0,41.08583,-121.05722,Lassen,18,CA,,USW00024257
2018,Creek Fire,32.0,C,,,163.0,Jun,,Jan,4.0,38.886518,-122.476381,Lake,17,CA,,USW00023213
2018,Vista Fire,31.0,C,,,185.0,Jul,,Jan,4.0,40.62693,-122.23449,Shasta,45,CA,,USW00024257
2018,Quimby Fire,30.0,C,,,262.0,Sep,,Jan,4.0,37.33563,-121.75815,Santa Clara,43,CA,,USW00023293
2018,Alhambra Fire,30.0,C,,,225.0,Aug,,Jan,4.0,37.99618,-122.14097,Contra Costa,7,CA,,USW00023254
2018,Creek Fire,30.0,C,,,212.0,Aug,,Jan,4.0,37.533026,-121.79733,Alameda,1,CA,,USW00023285
2018,Sobrante Fire,30.0,C,,,205.0,Jul,,Jan,4.0,33.85852,-117.43521,Riverside,33,CA,,USW00003171
2018,Rock Fire,30.0,C,,,198.0,Jul,,Jan,4.0,35.68539,-120.95157,San Luis Obispo,40,CA,,USW00093209
2018,Grant Fire,30.0,C,,,176.0,Jun,,Jan,4.0,38.595865,-121.17693,Sacramento,34,CA,,USW00023232
2018,Aqueduct Fire,30.0,C,,,99.0,Apr,,Jan,3.0,35.92436,-119.94083,Fresno,10,CA,,USW00023110
2018,Border Fire,28.0,C,,,194.0,Jul,,Jan,4.0,32.557566,-116.8663,San Diego,37,CA,,USW00003178
2018,Ager Fire,27.0,C,,,135.0,May,,Jan,4.0,41.791859,-122.513883,Siskiyou,47,CA,,USW00024257
2018,White Fire,26.0,C,,,134.0,May,,Jan,4.0,35.826333,-118.9821,Tulare,54,CA,,USW00023155
2018,Soboba Fire,25.0,C,,,253.0,Sep,,Jan,4.0,33.80406,-116.93188,Riverside,33,CA,,USW00093138
2018,Willow Fire,25.0,C,,,163.0,Jun,,Jan,4.0,38.015323,-121.998967,Contra Costa,7,CA,,USW00023254
2018,Vineyard Fire,25.0,C,,,145.0,May,,Jan,4.0,35.71859,-120.64028,San Luis Obispo,40,CA,,USW00093209
2018,Kelsey Fire,24.0,C,,,242.0,Sep,,Jan,4.0,38.91842,-122.85276,Lake,17,CA,,USW00023275
2018,Land Fire,23.0,C,,,230.0,Aug,,Jan,4.0,33.946896,-117.066643,Riverside,33,CA,,USW00003171
2018,Glen Fire,23.0,C,,,149.0,Jun,,Jan,4.0,37.99113,-121.86473,Contra Costa,7,CA,,USW00023254
2018,Plymire Fire,23.0,C,,,148.0,Jun,,Jan,4.0,40.201826,-122.29388,Tehama,52,CA,,USW00024216
2018,Wagner Fire,22.0,C,,,212.0,Aug,,Jan,4.0,37.69965,-120.0545,Mariposa,22,CA,,USW00023257
2018,Meadow Fire,21.0,C,,,96.0,Apr,,Jan,3.0,33.86439,-117.48144,Riverside,33,CA,,USW00003171
2018,Morgan Fire,20.0,C,,,315.0,Nov,,Jan,4.0,37.81111,-121.7944,Contra Costa,7,CA,,USW00023285
2018,Niles Fire,20.0,C,,,314.0,Nov,,Jan,4.0,37.61158,-121.94182,Alameda,1,CA,,USW00023285
2018,Church Fire,20.0,C,,,202.0,Jul,,Jan,4.0,37.07793,-121.600023,Santa Clara,43,CA,,USW00023277
2018,Vallecitos Fire,20.0,C,,,164.0,Jun,,Jan,4.0,37.627119,-121.806775,Alameda,1,CA,,USW00023285
2018,Bridle Fire,20.0,C,,,161.0,Jun,,Jan,4.0,33.524412,-116.821724,Riverside,33,CA,,USW00093138
2018,70 Fire,20.0,C,,,161.0,Jun,,Jan,4.0,39.602703,-121.617698,Butte,4,CA,,USW00093205
2018,Portola Fire ,20.0,C,,,159.0,Jun,,Jan,4.0,34.110516,-118.427886,Los Angeles,19,CA,,USW00093197
